Fecha,Compra,Venta
02-01-2002,"2,00","2,05"
03-01-2002,"2,17","2,20"
07-01-2002,"3,81","3,83"
08-01-2002,"3,63","3,65"
10-01-2002,"3,74","3,75"
11-01-2002,"3,54","3,55"
14-01-2002,"1,63","1,68"
15-01-2002,"1,90","1,95"
16-01-2002,"1,83","1,87"
17-01-2002,"1,92","1,97"
18-01-2002,"1,90","1,95"
21-01-2002,"1,75","1,80"
22-01-2002,"1,80","1,85"
23-01-2002,"1,74","1,77"
24-01-2002,"1,75","1,78"
25-01-2002,"1,75","1,78"
28-01-2002,"1,77","1,80"
29-01-2002,"1,77","1,80"
30-01-2002,"1,90","1,95"
31-01-2002,"2,00","2,05"
04-02-2002,"2,90","2,93"
05-02-2002,"3,12","3,15"
07-02-2002,"3,68","3,70"
08-02-2002,"3,63","3,65"
09-02-2002,"3,61","3,62"
10-02-2002,"3,76","3,77"
12-02-2002,"3,61","3,62"
13-02-2002,"1,95","1,98"
14-02-2002,"1,96","1,99"
15-02-2002,"2,04","2,07"
18-02-2002,"2,05","2,08"
19-02-2002,"2,09","2,12"
20-02-2002,"2,17","2,20"
21-02-2002,"2,03","2,06"
22-02-2002,"2,08","2,11"
24-02-2002,"2,08","2,11"
25-02-2002,"2,13","2,16"
26-02-2002,"2,15","2,18"
27-02-2002,"2,19","2,22"
28-02-2002,"2,17","2,19"
04-03-2002,"2,94","2,97"
05-03-2002,"3,18","3,20"
06-03-2002,"3,63","3,65"
07-03-2002,"3,62","3,64"
09-03-2002,"3,62","3,63"
10-03-2002,"3,77","3,78"
12-03-2002,"3,57","3,58"
13-03-2002,"2,40","2,42"
14-03-2002,"2,44","2,46"
15-03-2002,"2,43","2,45"
18-03-2002,"2,42","2,44"
19-03-2002,"2,44","2,46"
20-03-2002,"2,52","2,54"
21-03-2002,"2,53","2,55"
22-03-2002,"3,00","3,10"
25-03-2002,"3,40","3,60"
26-03-2002,"3,05","3,10"
27-03-2002,"3,00","3,05"
02-04-2002,"2,00","2,05"
03-04-2002,"2,10","2,12"
04-04-2002,"2,82","2,84"
06-04-2002,"3,64","3,66"
07-04-2002,"3,58","3,60"
09-04-2002,"3,65","3,66"
10-04-2002,"3,75","3,76"
11-04-2002,"3,57","3,58"
12-04-2002,"3,56","3,57"
13-04-2002,"2,95","2,98"
15-04-2002,"2,93","2,95"
16-04-2002,"2,80","2,82"
17-04-2002,"2,87","2,89"
18-04-2002,"3,12","3,15"
19-04-2002,"3,18","3,21"
29-04-2002,"2,93","2,95"
30-04-2002,"3,01","3,03"
02-05-2002,"2,00","2,05"
03-05-2002,"2,10","2,12"
04-05-2002,"2,78","2,82"
06-05-2002,"3,65","3,67"
07-05-2002,"3,62","3,64"
08-05-2002,"3,61","3,63"
09-05-2002,"3,62","3,63"
11-05-2002,"3,56","3,57"
12-05-2002,"3,57","3,58"
13-05-2002,"3,28","3,30"
14-05-2002,"3,27","3,30"
15-05-2002,"3,25","3,27"
16-05-2002,"3,26","3,28"
17-05-2002,"3,40","3,42"
20-05-2002,"3,54","3,57"
21-05-2002,"3,55","3,57"
22-05-2002,"3,50","3,52"
23-05-2002,"3,47","3,49"
24-05-2002,"3,55","3,57"
27-05-2002,"3,52","3,54"
28-05-2002,"3,52","3,54"
29-05-2002,"3,60","3,62"
30-05-2002,"3,63","3,65"
31-05-2002,"3,60","3,62"
02-06-2002,"2,00","2,05"
03-06-2002,"2,12","2,14"
05-06-2002,"3,19","3,21"
06-06-2002,"3,68","3,70"
08-06-2002,"3,61","3,63"
09-06-2002,"3,62","3,63"
12-06-2002,"3,58","3,59"
13-06-2002,"3,53","3,55"
14-06-2002,"3,60","3,62"
18-06-2002,"3,56","3,58"
19-06-2002,"3,62","3,64"
20-06-2002,"3,65","3,67"
21-06-2002,"3,73","3,75"
24-06-2002,"3,81","3,83"
25-06-2002,"3,91","3,93"
26-06-2002,"3,89","3,91"
27-06-2002,"3,85","3,87"
28-06-2002,"3,90","3,92"
02-07-2002,"2,00","2,05"
03-07-2002,"2,20","2,22"
05-07-2002,"3,21","3,23"
06-07-2002,"3,69","3,71"
08-07-2002,"3,62","3,63"
10-07-2002,"3,74","3,75"
11-07-2002,"3,55","3,56"
15-07-2002,"3,61","3,63"
16-07-2002,"3,58","3,60"
17-07-2002,"3,56","3,58"
18-07-2002,"3,59","3,61"
19-07-2002,"3,60","3,62"
22-07-2002,"3,61","3,63"
23-07-2002,"3,66","3,68"
24-07-2002,"3,64","3,66"
25-07-2002,"3,64","3,66"
26-07-2002,"3,66","3,68"
29-07-2002,"3,65","3,67"
30-07-2002,"3,65","3,67"
31-07-2002,"3,71","3,73"
02-08-2002,"2,00","2,05"
03-08-2002,"2,24","2,27"
04-08-2002,"2,76","2,79"
05-08-2002,"3,23","3,25"
07-08-2002,"3,57","3,59"
08-08-2002,"3,61","3,63"
10-08-2002,"3,74","3,75"
11-08-2002,"3,56","3,57"
13-08-2002,"3,59","3,61"
14-08-2002,"3,61","3,63"
15-08-2002,"3,62","3,63"
16-08-2002,"3,63","3,64"
20-08-2002,"3,61","3,62"
21-08-2002,"3,59","3,60"
22-08-2002,"3,57","3,58"
23-08-2002,"3,61","3,62"
26-08-2002,"3,63","3,64"
27-08-2002,"3,62","3,63"
28-08-2002,"3,61","3,62"
29-08-2002,"3,62","3,63"
30-08-2002,"3,63","3,64"
04-09-2002,"2,78","2,80"
05-09-2002,"3,20","3,22"
08-09-2002,"3,61","3,63"
09-09-2002,"3,64","3,65"
10-09-2002,"3,73","3,74"
12-09-2002,"3,56","3,57"
13-09-2002,"3,66","3,67"
16-09-2002,"3,65","3,66"
17-09-2002,"3,64","3,65"
18-09-2002,"3,64","3,65"
19-09-2002,"3,67","3,69"
20-09-2002,"3,67","3,68"
23-09-2002,"3,67","3,68"
24-09-2002,"3,68","3,69"
25-09-2002,"3,70","3,71"
26-09-2002,"3,70","3,71"
27-09-2002,"3,75","3,76"
30-09-2002,"3,74","3,75"
04-10-2002,"2,78","2,80"
05-10-2002,"3,29","3,31"
06-10-2002,"3,53","3,55"
07-10-2002,"3,57","3,59"
09-10-2002,"3,63","3,64"
10-10-2002,"3,71","3,72"
12-10-2002,"3,54","3,55"
15-10-2002,"3,68","3,69"
16-10-2002,"3,62","3,63"
17-10-2002,"3,60","3,61"
18-10-2002,"3,63","3,64"
21-10-2002,"3,63","3,64"
22-10-2002,"3,63","3,64"
23-10-2002,"3,62","3,63"
24-10-2002,"3,62","3,63"
25-10-2002,"3,62","3,63"
26-10-2002,"3,62","3,63"
28-10-2002,"3,60","3,61"
29-10-2002,"3,58","3,59"
30-10-2002,"3,54","3,55"
31-10-2002,"3,52","3,53"
01-11-2002,"1,65","1,70"
02-11-2002,"2,00","2,03"
03-11-2002,"2,30","2,32"
04-11-2002,"2,82","2,84"
06-11-2002,"3,52","3,54"
07-11-2002,"3,60","3,62"
09-11-2002,"3,62","3,63"
10-11-2002,"3,72","3,73"
11-11-2002,"3,56","3,57"
12-11-2002,"3,52","3,53"
13-11-2002,"3,54","3,55"
14-11-2002,"3,58","3,59"
15-11-2002,"3,58","3,59"
18-11-2002,"3,55","3,56"
19-11-2002,"3,54","3,55"
20-11-2002,"3,54","3,55"
21-11-2002,"3,55","3,56"
22-11-2002,"3,55","3,56"
25-11-2002,"3,54","3,55"
26-11-2002,"3,53","3,54"
27-11-2002,"3,52","3,53"
28-11-2002,"3,59","3,60"
29-11-2002,"3,65","3,66"
02-12-2002,"1,95","1,98"
03-12-2002,"2,41","2,43"
04-12-2002,"2,95","2,98"
06-12-2002,"3,51","3,53"
07-12-2002,"3,61","3,63"
08-12-2002,"3,61","3,62"
09-12-2002,"3,65","3,66"
11-12-2002,"3,55","3,56"
12-12-2002,"3,52","3,53"
13-12-2002,"3,55","3,56"
16-12-2002,"3,55","3,56"
17-12-2002,"3,56","3,57"
18-12-2002,"3,53","3,54"
19-12-2002,"3,49","3,51"
20-12-2002,"3,50","3,51"
23-12-2002,"3,47","3,48"
24-12-2002,"3,47","3,48"
26-12-2002,"3,43","3,44"
27-12-2002,"3,41","3,42"
30-12-2002,"3,37","3,38"
31-12-2002,"3,36","3,37"
04-01-2003,"2,98","2,99"
07-01-2003,"2,79","2,80"
08-01-2003,"2,93","2,94"
09-01-2003,"2,95","2,96"
10-01-2003,"2,90","2,91"
11-01-2003,"2,86","2,87"
12-01-2003,"2,95","2,96"
13-01-2003,"3,33","3,34"
14-01-2003,"3,28","3,29"
15-01-2003,"3,26","3,27"
16-01-2003,"3,27","3,28"
17-01-2003,"3,25","3,26"
20-01-2003,"3,18","3,19"
21-01-2003,"3,10","3,11"
22-01-2003,"3,14","3,15"
23-01-2003,"3,15","3,16"
24-01-2003,"3,24","3,25"
27-01-2003,"3,33","3,34"
28-01-2003,"3,33","3,34"
29-01-2003,"3,31","3,32"
30-01-2003,"3,27","3,28"
31-01-2003,"3,22","3,23"
01-02-2003,"3,36","3,37"
04-02-2003,"2,92","2,93"
05-02-2003,"2,79","2,80"
06-02-2003,"2,84","2,85"
07-02-2003,"2,79","2,80"
08-02-2003,"2,93","2,94"
09-02-2003,"2,97","2,98"
10-02-2003,"2,90","2,91"
12-02-2003,"2,96","2,97"
13-02-2003,"3,15","3,17"
14-02-2003,"3,17","3,18"
17-02-2003,"3,14","3,15"
18-02-2003,"3,19","3,20"
19-02-2003,"3,21","3,22"
20-02-2003,"3,22","3,23"
21-02-2003,"3,19","3,20"
22-02-2003,"3,19","3,20"
24-02-2003,"3,17","3,18"
25-02-2003,"3,15","3,17"
26-02-2003,"3,17","3,18"
27-02-2003,"3,20","3,21"
28-02-2003,"3,19","3,20"
01-03-2003,"3,34","3,35"
02-03-2003,"3,20","3,21"
03-03-2003,"3,21","3,22"
04-03-2003,"2,92","2,93"
06-03-2003,"2,83","2,84"
07-03-2003,"2,79","2,80"
09-03-2003,"2,97","2,98"
10-03-2003,"2,89","2,90"
11-03-2003,"2,85","2,86"
12-03-2003,"2,96","2,97"
13-03-2003,"3,13","3,14"
14-03-2003,"3,13","3,14"
15-03-2003,"3,13","3,14"
17-03-2003,"3,11","3,12"
18-03-2003,"3,07","3,08"
19-03-2003,"3,03","3,04"
20-03-2003,"3,05","3,06"
21-03-2003,"3,03","3,04"
22-03-2003,"3,03","3,04"
24-03-2003,"2,98","2,99"
25-03-2003,"2,95","2,96"
26-03-2003,"2,89","2,90"
27-03-2003,"2,88","2,90"
28-03-2003,"2,98","2,99"
02-04-2003,"3,17","3,18"
03-04-2003,"3,19","3,20"
04-04-2003,"2,91","2,92"
06-04-2003,"2,83","2,84"
07-04-2003,"2,79","2,80"
08-04-2003,"2,95","2,96"
09-04-2003,"2,96","2,97"
11-04-2003,"2,85","2,86"
12-04-2003,"2,96","2,97"
14-04-2003,"2,94","2,95"
15-04-2003,"2,95","2,96"
16-04-2003,"2,93","2,94"
21-04-2003,"2,89","2,90"
22-04-2003,"2,86","2,87"
23-04-2003,"2,86","2,87"
24-04-2003,"2,88","2,89"
25-04-2003,"2,86","2,87"
28-04-2003,"2,86","2,87"
29-04-2003,"2,85","2,86"
30-04-2003,"2,82","2,83"
02-05-2003,"3,17","3,18"
03-05-2003,"3,19","3,20"
04-05-2003,"2,91","2,92"
05-05-2003,"2,80","2,81"
06-05-2003,"2,83","2,84"
08-05-2003,"2,92","2,93"
09-05-2003,"2,93","2,94"
11-05-2003,"2,85","2,86"
12-05-2003,"2,96","2,97"
13-05-2003,"2,77","2,78"
14-05-2003,"2,79","2,80"
15-05-2003,"2,85","2,86"
16-05-2003,"2,93","2,94"
17-05-2003,"2,93","2,94"
19-05-2003,"2,89","2,90"
20-05-2003,"2,86","2,87"
21-05-2003,"2,85","2,86"
22-05-2003,"2,90","2,91"
23-05-2003,"2,89","2,90"
24-05-2003,"2,89","2,90"
26-05-2003,"2,87","2,88"
27-05-2003,"2,87","2,88"
28-05-2003,"2,87","2,88"
29-05-2003,"2,87","2,88"
30-05-2003,"2,86","2,87"
01-06-2003,"3,32","3,33"
02-06-2003,"3,17","3,18"
03-06-2003,"3,18","3,20"
05-06-2003,"2,80","2,81"
06-06-2003,"2,82","2,83"
08-06-2003,"2,93","2,94"
10-06-2003,"2,87","2,88"
11-06-2003,"2,85","2,86"
13-06-2003,"2,81","2,82"
17-06-2003,"2,80","2,81"
18-06-2003,"2,79","2,80"
19-06-2003,"2,80","2,81"
20-06-2003,"2,80","2,81"
23-06-2003,"2,78","2,79"
24-06-2003,"2,77","2,78"
25-06-2003,"2,77","2,78"
26-06-2003,"2,80","2,81"
27-06-2003,"2,80","2,81"
28-06-2003,"2,80","2,81"
30-06-2003,"2,78","2,79"
01-07-2003,"3,27","3,28"
02-07-2003,"3,17","3,18"
03-07-2003,"3,16","3,18"
04-07-2003,"2,91","2,92"
05-07-2003,"2,80","2,81"
07-07-2003,"2,78","2,79"
08-07-2003,"2,92","2,93"
10-07-2003,"2,88","2,89"
11-07-2003,"2,84","2,85"
14-07-2003,"2,77","2,78"
15-07-2003,"2,77","2,78"
16-07-2003,"2,77","2,78"
17-07-2003,"2,79","2,80"
18-07-2003,"2,80","2,81"
21-07-2003,"2,78","2,79"
22-07-2003,"2,78","2,79"
23-07-2003,"2,78","2,79"
24-07-2003,"2,81","2,82"
25-07-2003,"2,81","2,82"
26-07-2003,"2,81","2,82"
28-07-2003,"2,82","2,83"
29-07-2003,"2,84","2,85"
30-07-2003,"2,90","2,91"
31-07-2003,"2,91","2,92"
01-08-2003,"3,31","3,32"
04-08-2003,"2,92","2,93"
05-08-2003,"2,76","2,77"
07-08-2003,"2,77","2,78"
08-08-2003,"2,92","2,93"
09-08-2003,"2,95","2,96"
10-08-2003,"2,87","2,88"
11-08-2003,"2,84","2,85"
13-08-2003,"2,88","2,89"
14-08-2003,"2,90","2,91"
15-08-2003,"2,89","2,90"
19-08-2003,"2,89","2,90"
20-08-2003,"2,91","2,92"
21-08-2003,"2,95","2,96"
22-08-2003,"2,94","2,95"
25-08-2003,"2,92","2,93"
26-08-2003,"2,93","2,94"
27-08-2003,"2,96","2,97"
28-08-2003,"2,94","2,95"
29-08-2003,"2,95","2,96"
30-08-2003,"2,95","2,96"
31-08-2003,"2,95","2,96"
01-09-2003,"3,34","3,35"
04-09-2003,"2,92","2,93"
05-09-2003,"2,77","2,78"
06-09-2003,"2,80","2,81"
09-09-2003,"2,96","2,97"
10-09-2003,"2,85","2,86"
12-09-2003,"2,94","2,95"
15-09-2003,"2,90","2,91"
16-09-2003,"2,90","2,91"
17-09-2003,"2,91","2,92"
18-09-2003,"2,91","2,92"
19-09-2003,"2,91","2,92"
22-09-2003,"2,91","2,92"
23-09-2003,"2,90","2,91"
24-09-2003,"2,90","2,91"
25-09-2003,"2,90","2,91"
26-09-2003,"2,90","2,91"
29-09-2003,"2,91","2,92"
30-09-2003,"2,91","2,92"
01-10-2003,"3,37","3,38"
02-10-2003,"3,15","3,16"
03-10-2003,"3,15","3,16"
04-10-2003,"2,89","2,90"
05-10-2003,"2,77","2,78"
06-10-2003,"2,80","2,81"
07-10-2003,"2,77","2,78"
09-10-2003,"2,94","2,95"
10-10-2003,"2,85","2,86"
11-10-2003,"2,85","2,86"
12-10-2003,"2,93","2,94"
14-10-2003,"2,84","2,85"
15-10-2003,"2,85","2,86"
16-10-2003,"2,85","2,86"
17-10-2003,"2,85","2,86"
20-10-2003,"2,85","2,86"
21-10-2003,"2,85","2,86"
22-10-2003,"2,85","2,86"
23-10-2003,"2,85","2,86"
24-10-2003,"2,84","2,85"
27-10-2003,"2,84","2,85"
28-10-2003,"2,85","2,86"
29-10-2003,"2,85","2,86"
30-10-2003,"2,87","2,88"
31-10-2003,"2,86","2,87"
01-11-2003,"3,37","3,38"
02-11-2003,"3,11","3,12"
03-11-2003,"3,15","3,16"
04-11-2003,"2,89","2,90"
06-11-2003,"2,83","2,84"
07-11-2003,"2,76","2,77"
08-11-2003,"2,91","2,92"
09-11-2003,"2,90","2,91"
11-11-2003,"2,85","2,86"
12-11-2003,"2,95","2,96"
13-11-2003,"2,86","2,87"
14-11-2003,"2,86","2,87"
15-11-2003,"2,86","2,87"
17-11-2003,"2,86","2,87"
18-11-2003,"2,85","2,86"
19-11-2003,"2,87","2,88"
20-11-2003,"2,88","2,89"
21-11-2003,"2,88","2,89"
22-11-2003,"2,88","2,89"
24-11-2003,"2,89","2,90"
25-11-2003,"2,91","2,92"
26-11-2003,"2,97","2,98"
27-11-2003,"2,95","2,96"
28-11-2003,"2,96","2,97"
02-12-2003,"3,12","3,13"
03-12-2003,"3,13","3,14"
05-12-2003,"2,76","2,77"
06-12-2003,"2,83","2,84"
08-12-2003,"2,89","2,90"
09-12-2003,"2,90","2,91"
11-12-2003,"2,85","2,86"
12-12-2003,"2,95","2,96"
13-12-2003,"2,95","2,96"
15-12-2003,"2,95","2,96"
16-12-2003,"2,96","2,97"
17-12-2003,"2,96","2,97"
18-12-2003,"2,96","2,97"
19-12-2003,"2,96","2,97"
20-12-2003,"2,96","2,97"
22-12-2003,"2,96","2,97"
23-12-2003,"2,95","2,96"
24-12-2003,"2,95","2,96"
26-12-2003,"2,96","2,97"
27-12-2003,"2,96","2,97"
29-12-2003,"2,95","2,96"
30-12-2003,"2,95","2,96"
31-12-2003,"2,95","2,96"
03-01-2004,"2,92","2,92"
04-01-2004,"2,86","2,87"
06-01-2004,"2,96","2,97"
07-01-2004,"2,96","2,96"
09-01-2004,"3,02","3,02"
10-01-2004,"2,99","2,99"
11-01-2004,"2,96","2,97"
12-01-2004,"2,93","2,94"
13-01-2004,"2,88","2,89"
14-01-2004,"2,90","2,91"
15-01-2004,"2,88","2,89"
16-01-2004,"2,90","2,91"
19-01-2004,"2,90","2,90"
20-01-2004,"2,89","2,90"
21-01-2004,"2,91","2,92"
22-01-2004,"2,90","2,91"
26-01-2004,"2,91","2,92"
27-01-2004,"2,91","2,92"
28-01-2004,"2,91","2,92"
29-01-2004,"2,93","2,94"
30-01-2004,"2,91","2,92"
31-01-2004,"2,91","2,92"
01-02-2004,"2,94","2,95"
02-02-2004,"2,91","2,92"
03-02-2004,"2,92","2,93"
04-02-2004,"2,86","2,87"
06-02-2004,"2,95","2,96"
07-02-2004,"2,95","2,96"
08-02-2004,"2,98","2,99"
09-02-2004,"3,01","3,02"
11-02-2004,"2,95","2,95"
12-02-2004,"2,95","2,96"
13-02-2004,"2,92","2,93"
14-02-2004,"2,92","2,93"
16-02-2004,"2,92","2,93"
17-02-2004,"2,93","2,94"
18-02-2004,"2,94","2,94"
19-02-2004,"2,94","2,95"
20-02-2004,"2,94","2,95"
23-02-2004,"2,93","2,94"
24-02-2004,"2,93","2,93"
25-02-2004,"2,93","2,94"
26-02-2004,"2,94","2,94"
27-02-2004,"2,93","2,93"
28-02-2004,"2,93","2,93"
29-02-2004,"2,93","2,93"
02-03-2004,"2,92","2,93"
03-03-2004,"2,92","2,92"
04-03-2004,"2,86","2,87"
05-03-2004,"2,85","2,86"
06-03-2004,"2,97","2,97"
08-03-2004,"2,99","2,99"
09-03-2004,"3,01","3,01"
11-03-2004,"2,96","2,96"
12-03-2004,"2,96","2,96"
13-03-2004,"2,93","2,93"
15-03-2004,"2,92","2,93"
16-03-2004,"2,92","2,92"
17-03-2004,"2,91","2,91"
18-03-2004,"2,91","2,91"
19-03-2004,"2,90","2,91"
22-03-2004,"2,89","2,90"
23-03-2004,"2,89","2,90"
24-03-2004,"2,89","2,90"
25-03-2004,"2,90","2,90"
26-03-2004,"2,90","2,90"
29-03-2004,"2,89","2,90"
30-03-2004,"2,88","2,88"
31-03-2004,"2,87","2,87"
02-04-2004,"2,92","2,93"
03-04-2004,"2,93","2,93"
05-04-2004,"2,86","2,86"
06-04-2004,"2,96","2,97"
08-04-2004,"3,02","3,03"
10-04-2004,"2,98","2,98"
11-04-2004,"2,96","2,96"
13-04-2004,"2,82","2,83"
14-04-2004,"2,82","2,83"
15-04-2004,"2,83","2,83"
16-04-2004,"2,83","2,83"
17-04-2004,"2,83","2,83"
18-04-2004,"2,83","2,83"
19-04-2004,"2,83","2,84"
20-04-2004,"2,84","2,84"
21-04-2004,"2,85","2,86"
22-04-2004,"2,87","2,88"
23-04-2004,"2,86","2,87"
26-04-2004,"2,84","2,85"
27-04-2004,"2,84","2,85"
28-04-2004,"2,86","2,86"
29-04-2004,"2,86","2,86"
30-04-2004,"2,84","2,84"
01-05-2004,"2,91","2,92"
02-05-2004,"2,94","2,95"
03-05-2004,"2,93","2,94"
05-05-2004,"2,86","2,87"
07-05-2004,"2,94","2,95"
08-05-2004,"3,05","3,06"
10-05-2004,"2,98","2,98"
11-05-2004,"2,96","2,96"
13-05-2004,"2,93","2,93"
14-05-2004,"2,91","2,92"
15-05-2004,"2,91","2,92"
17-05-2004,"2,92","2,93"
18-05-2004,"2,92","2,93"
19-05-2004,"2,92","2,93"
20-05-2004,"2,93","2,94"
21-05-2004,"2,95","2,96"
24-05-2004,"2,96","2,96"
26-05-2004,"2,96","2,96"
27-05-2004,"2,96","2,97"
28-05-2004,"2,95","2,96"
29-05-2004,"2,95","2,96"
31-05-2004,"2,96","2,97"
01-06-2004,"2,90","2,91"
02-06-2004,"2,95","2,96"
03-06-2004,"2,93","2,94"
04-06-2004,"2,84","2,85"
05-06-2004,"2,89","2,89"
07-06-2004,"2,95","2,95"
08-06-2004,"3,05","3,06"
09-06-2004,"3,01","3,01"
10-06-2004,"2,98","2,98"
12-06-2004,"2,96","2,97"
14-06-2004,"2,97","2,97"
15-06-2004,"2,96","2,97"
16-06-2004,"2,96","2,97"
17-06-2004,"2,97","2,97"
18-06-2004,"2,97","2,98"
22-06-2004,"2,97","2,97"
23-06-2004,"2,95","2,96"
24-06-2004,"2,96","2,96"
25-06-2004,"2,96","2,96"
28-06-2004,"2,96","2,97"
29-06-2004,"2,96","2,97"
30-06-2004,"2,96","2,96"
01-07-2004,"2,91","2,92"
04-07-2004,"2,81","2,82"
05-07-2004,"2,91","2,92"
06-07-2004,"2,96","2,97"
07-07-2004,"2,96","2,96"
09-07-2004,"3,00","3,01"
10-07-2004,"2,98","2,98"
12-07-2004,"2,97","2,97"
13-07-2004,"2,96","2,96"
14-07-2004,"2,96","2,96"
15-07-2004,"2,96","2,96"
16-07-2004,"2,96","2,96"
19-07-2004,"2,96","2,96"
20-07-2004,"2,96","2,96"
21-07-2004,"2,96","2,96"
22-07-2004,"2,96","2,97"
23-07-2004,"2,97","2,97"
26-07-2004,"2,97","2,98"
27-07-2004,"2,97","2,98"
28-07-2004,"2,97","2,98"
29-07-2004,"2,97","2,98"
30-07-2004,"2,97","2,98"
01-08-2004,"2,91","2,92"
03-08-2004,"2,94","2,94"
04-08-2004,"2,81","2,82"
05-08-2004,"2,91","2,92"
06-08-2004,"2,96","2,97"
07-08-2004,"2,96","2,96"
09-08-2004,"3,01","3,01"
10-08-2004,"2,97","2,98"
11-08-2004,"2,96","2,97"
13-08-2004,"3,02","3,03"
17-08-2004,"3,01","3,02"
18-08-2004,"3,01","3,02"
19-08-2004,"3,01","3,02"
20-08-2004,"3,01","3,02"
23-08-2004,"3,01","3,02"
24-08-2004,"3,01","3,01"
25-08-2004,"3,00","3,01"
26-08-2004,"3,03","3,03"
27-08-2004,"3,01","3,02"
30-08-2004,"3,01","3,02"
31-08-2004,"3,00","3,01"
01-09-2004,"2,90","2,91"
02-09-2004,"2,93","2,94"
03-09-2004,"2,92","2,93"
06-09-2004,"2,96","2,97"
08-09-2004,"3,03","3,03"
09-09-2004,"3,01","3,01"
11-09-2004,"2,96","2,96"
12-09-2004,"2,96","2,96"
13-09-2004,"3,01","3,01"
14-09-2004,"3,00","3,01"
15-09-2004,"3,00","3,01"
16-09-2004,"3,00","3,00"
17-09-2004,"3,00","3,00"
20-09-2004,"3,00","3,01"
21-09-2004,"3,01","3,02"
22-09-2004,"3,01","3,01"
23-09-2004,"3,00","3,01"
24-09-2004,"3,01","3,01"
27-09-2004,"3,00","3,01"
28-09-2004,"3,00","3,00"
29-09-2004,"3,00","3,00"
30-09-2004,"2,99","3,00"
01-10-2004,"2,90","2,91"
02-10-2004,"2,94","2,94"
03-10-2004,"2,92","2,93"
05-10-2004,"2,92","2,92"
06-10-2004,"2,97","2,97"
08-10-2004,"3,02","3,03"
09-10-2004,"3,01","3,02"
11-10-2004,"2,96","2,96"
12-10-2004,"2,96","2,96"
13-10-2004,"2,97","2,98"
14-10-2004,"2,97","2,98"
15-10-2004,"2,97","2,98"
18-10-2004,"2,96","2,97"
19-10-2004,"2,97","2,97"
20-10-2004,"2,97","2,97"
21-10-2004,"2,97","2,98"
22-10-2004,"2,98","2,98"
25-10-2004,"2,97","2,98"
26-10-2004,"2,97","2,98"
27-10-2004,"2,97","2,98"
28-10-2004,"2,99","2,99"
29-10-2004,"2,96","2,97"
02-11-2004,"2,94","2,95"
03-11-2004,"2,92","2,93"
05-11-2004,"2,91","2,92"
06-11-2004,"2,97","2,97"
08-11-2004,"3,03","3,03"
10-11-2004,"2,97","2,98"
11-11-2004,"2,96","2,97"
15-11-2004,"2,96","2,96"
16-11-2004,"2,95","2,96"
17-11-2004,"2,94","2,95"
18-11-2004,"2,95","2,95"
19-11-2004,"2,95","2,95"
22-11-2004,"2,95","2,96"
23-11-2004,"2,95","2,95"
24-11-2004,"2,95","2,95"
25-11-2004,"2,95","2,95"
26-11-2004,"2,94","2,95"
29-11-2004,"2,94","2,95"
30-11-2004,"2,93","2,94"
01-12-2004,"2,87","2,88"
02-12-2004,"2,93","2,94"
03-12-2004,"2,93","2,93"
04-12-2004,"2,82","2,83"
05-12-2004,"2,93","2,93"
07-12-2004,"2,96","2,96"
08-12-2004,"3,02","3,03"
10-12-2004,"2,97","2,97"
11-12-2004,"2,96","2,96"
13-12-2004,"2,96","2,96"
14-12-2004,"2,97","2,97"
15-12-2004,"2,97","2,98"
16-12-2004,"2,99","2,99"
17-12-2004,"2,98","2,98"
20-12-2004,"2,96","2,97"
